id_hhx;id_persx;persx;berichtsjahr;alterx;ha3;pa2x;ha6x;ha71x;ha8x;he181;he18_kibetrx;he187x;he19x;he201;he202x;he211;he212x;he22x;he231;he232;he233;he234;he235;he236;he237;he241x;he245x;he246x;he247x;he248;he249x;pfb_ausgef;pb3;pb4;pc5x;pc6;pc7;pc8x;pc9x;pc10;pc11x;pc121;pc122x;pc13x;pc14;pc15;pc16_fruehsonstx;pc16_spaetnachtx;pc17;pc18;pd191;pd192x;pd20;pd21x;pd22x;pe23x;pf24;pf25x;pf26x;pf271;pf272x;pf28x;pf291a;pf291bx;pf292a;pf292bx;pf293a;pf293bx;pf294a;pf294bx;pg321a;pg321b;pg322a;pg322b;pg323a;pg323b;pg324a;pg324b;pg325a;pg325b;pg326a;pg326b;pg331a;pg331b;pg332a;pg332b;pg333a;pg333b;pg334a;pg334b;pg335a;pg335b;pg336a;pg336b;pg337a;pg337b;pg338a;pg338b;pg339a;pg339b;pg3310a;pg3310b;ph341;ph342;ph343;ph344;ph345;ph346;ph347;ph348;ph349;ph3410;ph3411;ph3412;ph3413;ph3414;ph35;pi361a;pi361b;pi362a;pi362b;pi363a;pi363b;pi364a;pi364b;pi365a;pi365b;pi366a;pi366b;pi367a;pi367b;pi368a;pi368b;pi369a;pi369b;pi3610a;pi3610b;pi3611a;pi3611b;pk381;pk382;pk383;pk384;pk385;pk386;pk387;pk388;pk389;pk3810;pk3811;pk3812;pk3813;pk391;pk392;pk393;pk394;pk395;pk396;pk401x;pk402ax;pk402bx;pk402cx;pk402dx;pk402ex;alter_gr1;alter_gr2;soz;erw_typ;isced;bildung_typ;pf31_typ;erw_part;hrfp80;hrfk80
0015;00152;2;2012;53;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;2;15;15;2;13;3;-2;-2;3;2;-2;-2;1;4;2;-2;-2;-2;-2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;2;0;1;1;1;3;1;15;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;1;9;3;2;1;3;3;9;3;4;1;1;3;3;2;2;2;2;1;719;-2;-2;-2;-2;5;5;3;2;4;2;3;1;885032;
0016;00161;1;2012;74;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;1;4;2;0;2;0;2;0;1;3;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;2;2;1;2;1;1;2;2;2;2;2;2;2;5;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;3;9;1;1;9;9;9;3;4;4;2;1;3;3;2;2;3;4;2;813;759;-2;-2;-2;6;6;6;3;5;3;6;3;1139433;
0016;00162;2;2012;64;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;10;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;2;1;1;1;10;2;0;2;0;2;0;2;0;1;5;-1;-1;1;2;2;0;2;0;2;0;2;0;2;0;2;2;2;1;2;2;2;2;2;2;2;1;2;2;3;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;1;9;1;2;9;3;2;2;3;2;2;2;3;2;1;3;2;3;2;991;623;-2;-2;-2;5;5;8;3;2;1;1;3;1081478;
0017;00171;1;2012;62;2;1;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;9;1;1;1;2;6;8;1;22;1;2;15;3;2;-2;-2;2;5;2;-2;-2;-2;-2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;4;1;1;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;1;35;1;40;1;10;1;10;2;0;2;0;2;0;1;2;2;0;9;9;1;9;2;1;9;9;9;3;3;2;2;3;2;2;1;3;2;0;-2;-2;-2;-2;-2;5;5;8;3;5;3;4;-2;1303794;
0018;00181;1;2012;75;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;8;2;0;2;0;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;1;1;2;1;2;9;9;9;1;2;2;1;1;2;4;2;5;4;4;0;-2;-2;-2;-2;-2;6;6;6;3;5;3;4;3;1090005;
0018;00182;2;2012;68;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;8;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;1;3;9;9;9;9;3;2;2;3;3;3;1;3;3;4;0;-2;-2;-2;-2;-2;6;6;6;3;3;2;3;3;1458568;
0019;00191;1;2012;69;1;3;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;1;2;2;0;1;2;1;4;2;0;2;0;2;0;2;0;2;0;9;9;-1;1;1;9;9;9;9;1;1;1;1;4;5;1;5;5;5;0;-2;-2;-2;-2;-2;6;6;6;3;5;3;4;-2;1917670;
0020;00201;1;2012;58;2;3;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;7;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;1;1;1;9;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;9;1;1;9;9;1;9;1;1;1;1;3;5;1;5;5;4;0;-2;-2;-2;-2;-2;5;5;7;3;3;2;3;-2;817322;
0021;00211;1;2012;75;2;4;1;1;-1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;1;3;2;0;-1;-1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;9;2;3;1;1;9;9;9;9;1;1;1;1;3;4;1;2;4;3;0;-2;-2;-2;-2;-2;6;6;6;3;3;2;3;-2;1707059;
0022;00221;1;2012;41;1;-1;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4;4;-1;-1;-1;-1;-1;2;;
0022;00222;2;2012;37;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;3;1;2;21;25;2;16;1;6;30;1;2;-2;-2;1;1;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;-1;-1;-1;-1;4;4;4;4;2;2;9;4;2;5;5;4;2;1;2;4;1;1;1;3;641;629;819;-2;-2;4;4;2;2;5;3;6;-1;708381;
0022;00223;3;2012;12;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;28;2;0;28;1;2;2;0;2;0;2;0;1;3;2;0;1;1;1;2;1;6;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;9;9;1;3;9;9;1;9;9;1;3;9;9;4;4;3;3;4;2;2;445;649;-2;-2;-2;2;2;-2;-2;1;-2;1;-2;560282;
0022;00224;4;2012;6;1;1;3;1;1;2;40;0;1;1;-2;-2;-2;-2;0;0;0;0;0;1;0;0;0;0;0;1;0;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;;674035
0023;00231;1;2012;66;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;1;3;1;2;1;2;-1;-1;2;0;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;8;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;3;2;2;9;9;9;9;1;2;1;1;4;3;2;4;2;2;0;-2;-2;-2;-2;-2;6;6;6;3;3;2;3;3;1139433;
0023;00232;2;2012;69;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;1;3;1;2;1;2;2;0;1;1;2;0;2;0;2;0;2;0;1;2;2;0;2;0;1;1;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;-1;-1;-1;-1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;3;3;3;3;9;9;9;9;4;2;1;2;1;1;2;2;3;3;0;-2;-2;-2;-2;-2;6;6;6;3;3;2;3;3;1507997;
0024;00241;1;2012;62;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;2;0;1;1;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;3;3;9;9;9;9;9;2;3;3;3;5;4;3;3;3;4;1;444;-2;-2;-2;-2;5;5;6;3;3;2;3;3;1069337;
0024;00242;2;2012;57;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;10;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;2;0;1;1;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;3;3;2;9;9;9;9;2;3;9;3;4;3;3;3;3;4;0;-2;-2;-2;-2;-2;5;5;8;3;3;2;3;3;1162908;
0025;00251;1;2012;48;2;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;40;40;2;16;1;10;20;1;2;-2;-2;1;2;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;2;1;3;1;5;1;4;1;5;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;3;4;3;3;2;4;3;4;3;2;1;5;1;2;2;1;630;-2;-2;-2;-2;5;5;3;1;5;3;6;1;1431765;
0025;00252;2;2012;60;1;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;4;-2;1;60;25;2;10;3;-2;-2;3;2;-2;-2;1;1;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;2;1;3;1;2;1;10;1;3;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;2;2;1;2;9;9;9;2;2;1;1;1;2;5;2;4;3;1;630;-2;-2;-2;-2;5;5;1;1;5;3;6;1;1751616;
0026;00261;1;2012;42;2;1;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;40;35;2;1;1;15;15;1;2;-2;-2;2;4;2;-2;-2;-2;-2;3;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;1;8;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;1;1;1;1;1;9;9;1;4;1;9;1;2;3;4;2;4;2;0;-2;-2;-2;-2;-2;4;4;3;1;3;2;3;-2;706804;
0026;00262;2;2012;70;1;4;6;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;9;1;1;1;9;9;9;9;1;1;1;9;5;5;1;5;5;5;0;-2;-2;-2;-2;-2;6;6;6;3;2;1;1;-2;528873;
0027;00271;1;2012;51;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;42;40;2;4;1;3;10;2;2;-2;-2;2;5;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;2;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;3;1;1;1;9;9;9;3;3;1;1;1;3;4;3;2;2;1;759;-2;-2;-2;-2;5;5;3;1;3;2;3;1;450187;
0027;00272;2;2012;43;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;2;1;40;40;2;7;1;11;15;1;1;1;1;2;1;2;-2;-2;-2;-2;2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;2;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;9;2;3;1;9;9;9;3;3;1;2;1;4;4;3;1;1;0;-2;-2;-2;-2;-2;4;4;3;1;3;2;3;1;720427;
0027;00273;3;2012;13;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;35;2;0;35;1;2;2;0;2;0;1;3;1;2;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;1;2;3;9;9;9;9;2;3;1;2;2;3;4;2;3;2;0;-2;-2;-2;-2;-2;2;2;-2;-2;1;-2;1;-2;520935;
0028;00281;1;2012;53;2;3;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;2;30;30;2;7;1;10;15;1;2;-2;-2;2;1;1;1;11;2;4;2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;3;1;1;1;1;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;1;8;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;-1;3;3;4;1;9;9;9;3;2;2;2;2;3;3;3;4;3;2;120;711;-2;-2;-2;5;5;3;2;3;2;3;-2;1395755;
0029;00291;1;2012;51;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;-1;1;42;40;2;4;1;16;30;2;2;-2;-2;2;4;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;1;1;1;2;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;1;1;2;0;2;0;1;1;9;1;1;1;9;9;9;1;1;1;1;3;4;4;3;3;4;0;-2;-2;-2;-2;-2;5;5;3;1;4;2;3;3;324112;
0029;00292;2;2012;49;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;10;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;1;1;1;2;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;1;3;1;4;1;1;2;0;2;0;2;0;2;0;2;0;1;1;2;0;1;1;1;2;2;9;9;9;9;1;1;1;1;2;4;3;3;2;3;0;-2;-2;-2;-2;-2;5;5;8;3;4;2;3;1;368961;
0029;00293;3;2012;20;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;30;2;0;32;1;1;2;0;2;0;2;0;1;5;1;1;1;3;1;2;2;0;2;0;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;1;3;9;9;2;9;9;2;2;1;1;3;4;3;2;3;2;1;361;-2;-2;-2;-2;3;3;5;3;2;1;1;-2;303181;
0029;00294;4;2012;13;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;34;1;2;34;1;1;2;0;2;0;2;0;1;5;1;1;1;2;1;2;2;0;2;0;2;0;1;3;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;1;1;9;9;1;9;9;1;1;1;1;3;4;2;3;3;3;0;-2;-2;-2;-2;-2;2;2;-2;-2;1;-2;1;-2;328182;
0030;00301;1;2012;75;1;4;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;2;0;1;10;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;0;1;2;2;0;2;0;9;9;9;2;1;9;9;1;9;1;-1;1;1;4;4;1;3;4;4;0;-2;-2;-2;-2;-2;6;6;6;3;3;2;3;-2;1506513;
0031;00311;1;2012;73;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;1;1;1;1;9;9;9;9;1;1;1;1;1;5;1;5;5;5;0;-2;-2;-2;-2;-2;6;6;6;3;3;2;3;3;1146037;
