id_hhx;id_persx;persx;berichtsjahr;alterx;ha3x;ha6x;ha81x;ha9x;he201;he20_kibetr1x;he20_kibetr2x;he211x;he212;he221x;he222;he23_sprachfx;he233x;he23_kunstx;he236x;he237x;he238x;he239;he2311x;pfb_ausgef;pa2x;pa3;pa4x;pb5x;pb6;pc7x;pc8;pc9;pc10x;pc11x;pc12x;pc13;pc15bx;pc16;pc171;pc172x;pc18x;pc19;pc20;pc21_fruehx;pc21_spaetx;pc22;pd231;pd232x;pd24x;pe25bx;pf26;pf27x;pf28x;pf29x;pf30;pg311;pg312;pg313;pg314;pg315;pg316;pg317;pg318;pg319;pg3110;pg3111;pg3112;pg3113;pg3114;pg3115;pg32;ph33a;ph33bx;ph34;ph35x;ph361a;ph361bx;ph362a;ph362bx;ph363a;ph363bx;ph364a;ph364bx;ph365a;ph365bx;ph366a;ph366bx;ph367a;ph367bx;ph368a;ph368bx;ph369a;ph369bx;ph3610a;ph3610bx;ph3611a;ph3611bx;ph3612a;ph3612bx;ph3613a;ph3613bx;ph3614a;ph3614bx;ph3615a;ph3615bx;pi37;pi381;pi382;pi383;pi384;pi385;pi386;pi387;pi388;pi389;pi3810;pi3811;pi3812;pi3813;pi3814;pi3815;pi3816;pi391;pi392;pi393;pi394;pi395;pi396;pi397;pi398;pi399;pi3910;pi3911;pi3912;pi401;pi402;pi403;pi404;pi405;pi406;pi411;pi412;pj42x;pj43x;pj44x;pj45;pj46;hrf_p80;hrf_k80;alter_gr1;alter_gr2;soz;erw_typ;erw_part;isced;bildung_typ;pf29_typ;migr
00016;00016_02;2;2022;30;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;11;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;7;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;4;9;2;3;1;1;1;9;9;9;2;2;1;2;2;9;1;3;1;4;4;5;2;3;3;2;1;5;2;2;3;1;5;2;4;4;1;1;2;2;-2;2794.9708708;;4;4;8;3;1;4;2;3;2
00016;00016_03;3;2022;0;2;3;1;1;1;-2;-2;-2;1;-2;1;-2;-2;-2;-2;-2;-2;1;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1561.8158602;1;-2;-2;-2;-2;-2;-2;-2;2
00017;00017_01;1;2022;56;2;1;1;1;;;;;;;;;;;;;;;;1;5;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;6;4;-2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;3;2;-2;-2;-2;2;-2;1;10;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;2;2;-2;7;9;9;9;9;3;9;9;9;9;9;3;3;3;3;3;3;4;5;5;5;5;1;5;5;5;5;5;5;1;1;1;1;5;2;8;5;1;1;3;1;2;8733.4957489;;5;5;6;3;-2;3;2;3;2
00018;00018_01;1;2022;31;1;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;1;1;1;2;4;38;14;2;8313;4;1;5;15;2;2;-2;-2;5;1;1;8;3;1;3;8;8;-2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;5;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;0;2;-2;2;-2;2;-2;2;-2;2;-2;7;9;9;3;3;2;3;3;3;9;3;2;2;3;2;3;2;2;2;3;5;3;3;3;3;4;4;5;5;2;2;1;1;4;1;6;4;1;1;2;2;-2;5500.3392903;;4;4;5;3;-2;6;3;4;2
00019;00019_01;1;2022;59;1;1;1;1;;;;;;;;;;;;;;;;1;3;2;-2;4;1;1;1;1;39;39;13;1;7323;4;1;27;35;2;2;-2;-2;4;2;-2;-2;9;2;-2;8;13;3;2;1;2;1;1;1;1;2;1;2;2;2;2;1;2;6;1;1;1;0;1;6;2;-2;2;-2;2;-2;1;2;2;-2;2;-2;2;-2;2;-2;2;-2;1;2;1;0;2;-2;2;-2;2;-2;7;9;2;3;9;3;1;3;9;9;4;2;1;2;3;3;3;2;3;1;4;3;3;1;3;3;4;4;5;5;5;5;4;3;3;2;3;1;1;2;2;-2;16010.92212;;5;5;3;1;-2;6;3;6;2
00020;00020_01;1;2022;52;2;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;45;35;9;1;4334;3;1;27;45;2;2;-2;-2;5;2;-2;-2;11;2;-2;7;13;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;9;9;3;3;2;1;4;9;1;1;2;1;2;9;3;3;2;4;1;5;1;4;1;4;5;3;3;5;9;9;1;1;9;1;3;3;1;1;2;2;-2;9328.2722043;;5;5;3;1;3;6;3;6;2
00020;00020_02;2;2022;48;1;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;10;1;1;1;2;10;10;5;2;2522;4;1;16;30;2;2;-2;-2;5;2;-2;-2;1;2;-2;7;9;-2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;3;9;3;2;3;9;9;3;2;4;2;9;3;3;3;3;2;4;3;3;3;2;3;2;4;5;1;9;1;1;9;1;3;3;1;1;2;2;-2;9504.5009468;;5;5;8;3;1;6;3;4;2
00021;00021_01;1;2022;38;2;1;1;2;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;30;40;3;1;2214;3;1;50;45;1;2;-2;-2;4;2;-2;-2;9;2;-2;8;13;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;1;2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;2;9;2;2;2;2;3;9;9;1;1;1;2;2;2;2;1;2;1;4;2;5;2;1;2;2;2;5;3;2;3;1;9;1;4;6;2;2;2;2;-2;3088.2606031;;4;4;3;2;1;6;3;6;1
00021;00021_02;2;2022;42;1;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;50;37;3;2;6114;1;-2;-2;-2;2;2;-2;-2;5;2;-2;-2;10;2;-2;8;14;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;2;9;2;2;2;2;4;9;3;3;2;2;2;2;3;3;4;3;2;5;4;3;3;2;4;2;2;5;2;3;2;1;4;1;3;4;1;1;2;2;-2;3342.0380906;;4;4;3;1;2;7;3;6;2
00021;00021_03;3;2022;10;1;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;9;9;9;3;3;4;9;9;9;9;3;3;3;3;9;9;4;4;4;4;4;3;4;4;2;4;3;3;1;2;9;1;2;5;3;6;1;2;1;2;-2;3410.5821474;;2;1;-2;-2;-2;1;-2;1;1
00021;00021_04;4;2022;7;1;3;1;1;2;-2;15;5;2;16;2;-2;-2;-2;3;5;5;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3466.8878479;1;-2;-2;-2;-2;-2;-2;-2;1
00022;00022_01;1;2022;42;2;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;35;30;13;2;7312;1;-2;-2;-2;2;2;-2;-2;5;2;-2;-2;5;2;-2;8;13;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;2;9;3;2;1;3;3;9;9;3;3;3;3;3;3;9;1;3;1;5;4;3;3;2;3;2;3;5;1;1;3;1;1;1;2;3;1;1;2;2;-2;1976.3199155;;4;4;3;2;-1;6;3;6;2
00022;00022_02;2;2022;37;1;2;1;1;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;-1;-1;2;-1;-1;-1;2
00022;00022_03;3;2022;7;2;3;1;1;2;-2;10;5;2;30;2;-2;-2;-2;4;-2;-2;2;2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1200.3363541;1;-2;-2;-2;-2;-2;-2;-2;2
00022;00022_04;4;2022;7;1;3;1;1;2;-2;10;5;2;30;2;-2;-2;-2;3;-2;-2;2;2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1146.0808818;1;-2;-2;-2;-2;-2;-2;-2;2
00022;00022_05;5;2022;7;1;3;1;1;2;-2;10;5;2;30;2;-2;-2;-2;5;-2;-2;2;4;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1146.0808818;1;-2;-2;-2;-2;-2;-2;-2;2
00023;00023_01;1;2022;68;1;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;8;1;2;1;2;5;8;6;2;5131;4;1;0;0;3;2;-2;-2;1;2;-2;-2;1;2;-2;5;4;-2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;5;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;-1;9;9;3;9;3;3;3;9;9;3;4;4;3;9;3;3;2;2;4;1;4;1;4;5;2;4;2;2;5;4;3;1;9;4;4;5;1;2;2;2;-2;10357.521315;;6;6;6;3;-2;3;2;3;1
00024;00024_01;1;2022;34;2;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;1;1;2;35;40;8;2;6114;1;-2;-2;-2;3;2;-2;-2;5;2;-2;-2;8;1;2;7;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;2;9;9;9;2;3;1;1;2;1;1;1;1;3;3;3;2;1;1;3;1;4;1;3;3;2;2;5;1;2;5;1;9;1;8;8;1;1;3;2;-2;2404.7429717;;4;4;3;2;-2;4;2;3;2
00024;00024_02;2;2022;3;1;3;1;1;2;10;40;1;2;-2;1;5;-2;-2;-2;3;-2;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2809.7854907;1;-2;-2;-2;-2;-2;-2;-2;2
00025;00025_01;1;2022;68;1;1;1;1;;;;;;;;;;;;;;;;1;3;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;8;13;3;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;3;1;1;2;0;2;-2;2;-2;2;-2;2;-2;2;-2;1;4;2;-2;2;-2;2;-2;2;-2;1;2;2;-2;2;-2;2;-2;2;-2;5;9;9;3;-1;1;2;9;9;9;3;3;1;3;3;3;3;4;2;1;4;3;2;2;2;2;2;2;4;5;4;9;5;9;4;2;3;1;2;2;2;-2;9308.5773912;;6;6;6;3;-2;6;3;6;1
00026;00026_01;1;2022;75;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;3;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;1;3;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;3;3;3;3;3;3;9;9;9;9;3;3;3;3;3;3;2;3;3;3;4;2;3;3;5;3;4;4;5;1;1;1;9;9;1;1;1;2;4;2;-2;6395.4310364;;6;6;6;3;-1;3;2;3;1
00026;00026_02;2;2022;80;2;2;1;1;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;-1;-1;3;-1;-1;-1;2
00027;00027_01;1;2022;35;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;40;35;3;1;2632;4;1;30;40;2;2;-2;-2;5;2;-2;-2;8;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;1;1;1;2;1;1;2;-2;1;2;1;0;2;-2;2;-2;2;-2;2;-2;2;-2;7;2;9;2;9;3;3;3;9;3;2;1;3;1;9;3;2;2;4;4;5;3;3;2;2;3;3;3;5;1;1;1;1;4;2;4;4;1;1;1;2;-2;3865.431341;;4;4;3;1;2;3;2;3;2
00027;00027_02;2;2022;32;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;20;20;11;2;7312;4;1;60;60;1;2;-2;-2;5;2;-2;-2;3;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;3;2;-2;2;-2;2;-2;2;-2;7;2;9;2;2;1;2;3;9;9;9;2;2;2;3;3;2;2;3;2;3;5;3;3;1;3;2;3;4;1;1;1;1;9;1;8;5;1;1;2;2;-2;3510.4249814;;4;4;3;2;1;3;2;3;2
00027;00027_03;3;2022;3;1;3;1;1;2;-2;40;5;2;-2;1;-2;-2;-2;-2;5;-2;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3279.416326;1;-2;-2;-2;-2;-2;-2;-2;2
00028;00028_01;1;2022;41;2;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;1;1;5;-2;1;50;45;16;1;6214;4;1;0;0;1;2;-2;-2;1;2;-2;-2;7;2;-2;6;4;-2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;-2;-2;-2;2;-2;2;-2;2;-2;1;2;1;1;1;2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;4;9;9;9;1;2;1;1;9;1;1;1;1;1;2;2;9;1;2;1;1;3;3;1;1;2;2;3;4;5;5;2;1;5;2;1;3;1;1;3;1;2;6984.4536029;;4;4;1;1;-2;3;2;3;2
00029;00029_01;1;2022;59;2;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;29;29;5;1;6212;4;1;20;45;1;2;-2;-2;1;2;-2;-2;3;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;9;2;2;2;2;2;3;9;9;9;1;1;2;3;3;3;2;4;2;4;5;3;3;3;3;3;3;5;1;1;2;1;9;9;3;4;1;1;2;2;-2;8755.0897167;;5;5;3;2;3;3;2;3;2
00029;00029_02;2;2022;66;1;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;3;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;9;9;9;2;2;3;3;9;9;9;9;3;3;3;3;3;3;5;5;5;4;5;1;5;3;3;4;4;4;1;1;1;9;9;2;3;3;1;1;2;2;-2;10516.974164;;6;6;6;3;2;3;2;3;2
00030;00030_01;1;2022;29;2;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;6;4;-2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;-2;-2;-2;2;-2;2;-2;1;2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;3;3;9;3;3;3;3;9;9;9;3;3;3;3;3;3;3;1;1;3;1;4;5;5;3;4;4;2;5;4;1;2;1;9;1;4;4;1;1;4;1;1;3682.0052328;;4;4;6;3;-2;3;2;3;2
00030;00030_02;2;2022;17;2;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;9;9;9;3;5;3;9;9;9;9;3;3;3;3;3;4;3;1;1;1;5;3;4;4;4;2;2;3;1;1;3;1;5;1;5;6;1;1;4;1;1;3718.1216485;;2;2;5;3;-2;1;1;1;2
00031;00031_01;1;2022;34;2;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;5;1;2;2;1;45;30;8;1;2632;4;2;-2;-2;3;2;-2;-2;5;2;-2;-2;3;1;2;6;7;-2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;5;2;-2;-2;-2;2;-2;1;2;2;-2;2;-2;1;2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;2;9;2;2;1;3;9;2;2;2;1;1;2;2;3;2;3;1;2;2;2;5;3;2;2;3;3;5;2;1;2;1;2;1;7;8;1;1;3;1;2;2582.933831;;4;4;3;1;-2;4;2;4;2
00031;00031_02;2;2022;13;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;9;9;9;2;3;3;9;9;9;3;3;3;3;3;3;3;2;2;3;2;3;4;3;2;2;3;2;2;1;1;2;1;2;1;5;7;1;1;3;1;2;2603.0312384;;2;2;-2;-2;-2;1;-2;1;2
00032;00032_01;1;2022;75;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;5;13;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;3;5;3;9;3;9;9;9;9;3;3;3;3;3;3;5;4;5;5;5;2;4;4;4;5;5;4;2;1;1;5;9;9;1;2;1;1;3;2;-2;6424.2172713;;6;6;6;3;3;6;3;6;2
00032;00032_02;2;2022;72;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;5;10;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;9;3;3;3;3;3;9;9;9;9;3;2;3;3;3;3;3;4;4;4;5;2;3;4;4;5;5;4;2;1;2;4;9;9;8;7;1;1;2;2;-2;7891.0645205;;6;6;6;3;3;6;3;5;2
00033;00033_01;1;2022;57;2;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;30;35;-1;2;9243;1;-2;-2;-2;2;2;-2;-2;5;2;-2;-2;9;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;2;2;0;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;1;2;2;2;2;9;9;9;9;9;2;2;2;1;2;2;1;2;1;3;3;4;2;1;1;2;-1;-1;9;9;5;1;4;1;3;3;1;1;2;1;2;5575.3543527;;5;5;3;2;2;3;2;3;2
00033;00033_02;2;2022;68;1;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;3;1;2;1;2;0;0;13;2;3221;4;2;-2;-2;1;2;-2;-2;5;2;-2;-2;5;2;-2;8;2;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;3;3;3;3;3;3;9;9;9;9;3;3;2;3;3;3;2;5;5;5;5;1;4;4;4;4;4;5;1;5;1;1;1;1;5;5;1;2;3;1;2;6138.7457233;;6;6;4;2;2;3;2;2;1
00033;00033_03;3;2022;21;2;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;5;1;1;2;1;35;35;3;2;2612;4;1;15;20;1;2;-2;-2;5;2;-2;-2;3;1;2;8;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;2;1;-1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;9;9;3;2;4;2;3;3;9;9;2;2;3;3;2;3;3;1;3;3;4;4;2;2;3;2;2;3;1;1;3;1;1;1;6;7;1;1;1;2;-2;7072.0699029;;3;3;3;1;-2;3;2;1;2
00034;00034_01;1;2022;68;1;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;3;6;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;1;8;1;2;1;4;2;-2;1;2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;9;9;3;3;9;9;9;9;3;3;3;3;3;3;2;5;4;5;4;2;4;5;5;5;5;5;1;9;1;3;9;1;4;6;1;1;3;1;1;8703.8926631;;6;6;6;3;-2;3;2;3;2
00035;00035_01;1;2022;48;2;1;1;1;;;;;;;;;;;;;;;;1;3;2;-2;4;1;1;1;2;30;25;13;1;7124;3;1;2;10;2;2;-2;-2;4;2;-2;-2;8;2;-2;8;15;-2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;4;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;2;9;9;2;1;1;1;9;9;3;1;1;1;3;3;3;2;2;1;3;2;4;1;2;3;1;2;5;5;1;1;1;9;1;3;3;1;1;2;2;-2;2571.8816756;;5;5;3;2;-2;8;3;6;2
00035;00035_02;2;2022;16;1;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;6;1;-2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;9;9;9;3;2;2;9;9;9;9;2;3;3;9;9;9;3;4;4;4;5;1;4;3;4;3;3;5;1;1;2;1;3;1;3;4;1;1;1;2;-2;3238.9468053;;2;2;5;3;-2;2;1;1;2
00035;00035_03;3;2022;15;2;3;1;1;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;-2;-2;-2;-1;-2;-1;2
00036;00036_01;1;2022;33;2;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;1;1;1;40;35;3;2;2224;4;1;11;10;1;2;-2;-2;5;2;-2;-2;7;2;-2;8;14;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;-1;2;-2;-2;-2;2;-2;1;0;2;-2;2;-2;1;2;2;-2;1;0;2;-2;2;-2;2;-2;1;0;2;-2;2;-2;2;-2;2;-2;8;9;9;3;2;3;2;4;9;9;4;3;3;2;9;3;3;3;4;2;4;4;5;3;2;2;4;4;4;1;2;3;1;4;1;5;8;1;1;1;2;-2;6429.9057954;;4;4;3;1;-2;6;3;6;2
